bucket	id	cell_id	quantity	praat	r	source	enforcement	why
CONTRACT_ONLY_R	CONTRACT	c0299	posthoc_soprano__alto_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
CONTRACT_ONLY_R	CONTRACT	c0300	posthoc_soprano__alto_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
CONTRACT_ONLY_R	CONTRACT	c0301	posthoc_soprano__alto_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
CONTRACT_ONLY_R	CONTRACT	c0302	posthoc_soprano__alto_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
DECLARED_ONLY_R	D-WILCOXEST	c0303	posthoc_soprano__alto_diff_wilcoxest		6.1657254806171053	rstatix::wilcox_test	PROSE ONLY -- no numeric bound is enforced; this reason cannot detect its own drift	DOCUMENTED ABSENCE, R-side, under the definition-over-implementation rule. The plugin computes the DEFINITIONAL Hodges-Lehmann median of the pairwise differences, and that quantity is already compared under posthoc_*_diff. R's *_diff_wilcoxest field is the estimate wilcox.test returns from its own uniroot search over the shifted statistic -- an artifact of how that function locates the estimate, not a second definition of it. It has no plugin counterpart to compare against. R keeps emitting it, and this clause is the disclosure that it was seen and accounted for rather than dropped. Ordered by the bare-run adjudication, 26 August; the measured family is 261 rows including the graded variants and the _undefined markers.
DECLARED_ONLY_R	D-WILCOXEST	c0304	posthoc_soprano__alto_diff_wilcoxest		6.1657254806171053	rstatix::wilcox_test	PROSE ONLY -- no numeric bound is enforced; this reason cannot detect its own drift	DOCUMENTED ABSENCE, R-side, under the definition-over-implementation rule. The plugin computes the DEFINITIONAL Hodges-Lehmann median of the pairwise differences, and that quantity is already compared under posthoc_*_diff. R's *_diff_wilcoxest field is the estimate wilcox.test returns from its own uniroot search over the shifted statistic -- an artifact of how that function locates the estimate, not a second definition of it. It has no plugin counterpart to compare against. R keeps emitting it, and this clause is the disclosure that it was seen and accounted for rather than dropped. Ordered by the bare-run adjudication, 26 August; the measured family is 261 rows including the graded variants and the _undefined markers.
DECLARED_ONLY_R	D-WILCOXEST	c0305	posthoc_soprano__alto_diff_wilcoxest		6.1657254806171053	rstatix::wilcox_test	PROSE ONLY -- no numeric bound is enforced; this reason cannot detect its own drift	DOCUMENTED ABSENCE, R-side, under the definition-over-implementation rule. The plugin computes the DEFINITIONAL Hodges-Lehmann median of the pairwise differences, and that quantity is already compared under posthoc_*_diff. R's *_diff_wilcoxest field is the estimate wilcox.test returns from its own uniroot search over the shifted statistic -- an artifact of how that function locates the estimate, not a second definition of it. It has no plugin counterpart to compare against. R keeps emitting it, and this clause is the disclosure that it was seen and accounted for rather than dropped. Ordered by the bare-run adjudication, 26 August; the measured family is 261 rows including the graded variants and the _undefined markers.
CONTRACT_ONLY_R	CONTRACT	c0307	posthoc_alto__soprano_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
CONTRACT_ONLY_R	CONTRACT	c0308	posthoc_alto__soprano_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
CONTRACT_ONLY_R	CONTRACT	c0309	posthoc_alto__soprano_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
CONTRACT_ONLY_R	CONTRACT	c0310	posthoc_alto__soprano_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
CONTRACT_ONLY_R	CONTRACT	c0311	posthoc_alto__soprano_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
CONTRACT_ONLY_R	CONTRACT	c0312	posthoc_alto__soprano_padj_ptt		0.00031662029464293	stats::pairwise.t.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	RETIRED the holm/bh ci_low/ci_high "r alone" clauses above and ADDED this one, 28 Aug 2026 (item 4, pairwise oracle narrowing): run_analyses.R no longer logs an interval the contract never compares (Holm/BH define no per-pair level), and adds this cross-check instead -- stats::pairwise.t.test(pool.sd = FALSE) recomputes the family-wise-adjusted p-value via an independent R code path (its own per-pair unpooled-variance t-tests and its own internal p.adjust call) and is checked against posthoc_<PAIR>_padj. R side alone; no plugin counterpart, and none is owed -- this is R verifying R.
DECLARED_ONLY_R	D-WILCOXEST	c0313	posthoc_alto__soprano_diff_wilcoxest		-6.1657254806171053	rstatix::wilcox_test	PROSE ONLY -- no numeric bound is enforced; this reason cannot detect its own drift	DOCUMENTED ABSENCE, R-side, under the definition-over-implementation rule. The plugin computes the DEFINITIONAL Hodges-Lehmann median of the pairwise differences, and that quantity is already compared under posthoc_*_diff. R's *_diff_wilcoxest field is the estimate wilcox.test returns from its own uniroot search over the shifted statistic -- an artifact of how that function locates the estimate, not a second definition of it. It has no plugin counterpart to compare against. R keeps emitting it, and this clause is the disclosure that it was seen and accounted for rather than dropped. Ordered by the bare-run adjudication, 26 August; the measured family is 261 rows including the graded variants and the _undefined markers.
